Date,Rainfall,Sunshine,Humidity,Temp_mean,Temp_max,Temp_min,Year,Month
2021-05-11,25.133333333333336,10.684044444444444,72.33333333333333,27.7,36.2,22.2,2021,5
2021-05-12,0.0,12.17035277777778,66.0,28.866666666666664,34.5,23.4,2021,5
2021-05-13,0.03333333333333333,10.707841666666667,69.33333333333333,28.099999999999998,34.6,23.7,2021,5
2021-05-14,0.0,11.947887962962964,70.33333333333333,29.3,36.0,24.1,2021,5
2021-05-15,1.9333333333333333,11.474849074074074,71.0,29.666666666666668,38.6,24.9,2021,5
2021-05-16,0.0,11.560099074074074,68.33333333333333,30.900000000000002,37.7,25.9,2021,5
2021-05-17,0.0,12.243682407407407,64.33333333333333,31.7,39.6,26.2,2021,5
2021-05-18,2.1,11.511810185185185,66.66666666666667,31.333333333333332,39.7,26.6,2021,5
2021-05-19,0.0,11.81127962962963,67.66666666666667,30.833333333333332,37.8,25.6,2021,5
2021-05-20,0.0,11.18861111111111,66.0,31.133333333333336,37.3,25.5,2021,5
2021-05-21,0.0,12.06643888888889,62.666666666666664,31.933333333333337,39.3,26.1,2021,5
2021-05-22,0.0,11.355152777777777,62.666666666666664,31.53333333333333,36.5,26.5,2021,5
2021-05-23,0.0,11.98443425925926,59.666666666666664,32.53333333333333,38.5,26.2,2021,5
2021-05-24,9.9,11.396011111111113,66.66666666666667,30.8,38.6,24.7,2021,5
2021-05-25,1.8333333333333333,7.84983611111111,71.0,28.866666666666664,36.2,25.3,2021,5
2021-05-26,0.13333333333333333,6.824369444444446,66.66666666666667,29.066666666666666,33.4,26.8,2021,5
2021-05-27,0.0,8.227224074074075,76.0,29.166666666666668,35.1,25.2,2021,5
2021-05-28,0.0,12.335892592592593,72.0,29.96666666666667,34.8,25.0,2021,5
2021-05-29,0.0,12.33610925925926,66.0,30.7,38.3,25.8,2021,5
2021-05-30,1.4666666666666668,11.18740925925926,70.33333333333333,30.366666666666664,37.6,25.6,2021,5
2021-05-31,5.066666666666666,9.53850462962963,78.33333333333333,28.833333333333332,34.7,25.1,2021,5
2021-06-01,0.06666666666666667,11.518102777777777,75.66666666666667,29.7,35.3,25.4,2021,6
2021-06-02,0.0,10.64697962962963,73.33333333333333,29.96666666666667,36.1,25.8,2021,6
2021-06-03,0.0,11.985625925925925,69.66666666666667,30.7,36.2,26.1,2021,6
2021-06-04,0.0,10.734151851851854,70.66666666666667,30.733333333333334,38.1,26.1,2021,6
2021-06-05,0.06666666666666667,11.067437037037038,73.0,30.5,38.2,25.7,2021,6
2021-06-06,18.533333333333335,9.468399074074073,75.66666666666667,29.5,39.3,24.7,2021,6
2021-06-07,10.5,9.982122222222221,74.33333333333333,29.866666666666664,38.3,25.5,2021,6
2021-06-08,0.03333333333333333,10.377108333333334,75.33333333333333,29.3,37.4,25.2,2021,6
2021-06-09,0.5333333333333333,9.626416666666666,77.0,28.833333333333332,34.6,25.3,2021,6
2021-06-10,9.299999999999999,4.620756481481481,85.0,26.766666666666666,33.1,23.3,2021,6
2021-06-11,4.0,8.14167222222222,82.66666666666667,27.400000000000002,32.3,23.7,2021,6
2021-06-12,6.333333333333333,4.094449999999999,85.33333333333333,27.133333333333336,30.4,24.8,2021,6
2021-06-13,0.0,11.272862037037036,79.66666666666667,28.766666666666666,33.6,25.8,2021,6
2021-06-14,0.0,12.378627777777778,76.66666666666667,29.266666666666666,32.8,25.7,2021,6
2021-06-15,35.96666666666667,6.691006481481481,85.33333333333333,27.066666666666666,32.5,24.1,2021,6
2021-06-16,14.233333333333334,3.3580907407407405,88.66666666666667,26.0,29.0,24.2,2021,6
2021-06-17,16.433333333333334,2.510753703703704,87.0,25.833333333333332,29.5,23.5,2021,6
2021-06-18,25.933333333333334,2.030905555555556,90.66666666666667,25.0,28.5,23.8,2021,6
2021-06-19,6.0,1.8434444444444444,90.33333333333333,25.3,30.9,23.7,2021,6
2021-06-20,0.6666666666666666,4.123028703703704,86.66666666666667,25.833333333333332,30.1,23.4,2021,6
2021-06-21,0.0,11.556475,79.66666666666667,28.133333333333336,33.1,24.0,2021,6
2021-06-22,0.0,12.334676851851853,77.33333333333333,28.566666666666666,32.6,24.9,2021,6
2021-06-23,0.0,12.29260648148148,78.33333333333333,28.566666666666666,33.3,24.9,2021,6
2021-06-24,0.0,12.278887962962962,79.66666666666667,28.46666666666667,33.3,24.2,2021,6
2021-06-25,0.0,12.391358333333335,77.66666666666667,28.833333333333332,34.4,24.6,2021,6
2021-06-26,0.0,12.398938888888887,77.0,29.0,33.5,25.4,2021,6
2021-06-27,0.03333333333333333,12.270253703703704,77.33333333333333,29.03333333333333,33.3,25.1,2021,6
2021-06-28,0.0,11.726302777777777,79.0,28.7,32.4,25.4,2021,6
2021-06-29,0.2333333333333333,10.295113888888888,80.33333333333333,28.599999999999998,34.1,25.0,2021,6
2021-06-30,8.2,7.447699074074073,83.33333333333333,28.0,33.7,24.7,2021,6
2021-07-01,0.43333333333333335,5.907917592592592,87.33333333333333,27.233333333333334,29.8,25.1,2021,7
2021-07-02,1.7333333333333334,3.5532879629629632,87.66666666666667,26.933333333333334,31.1,24.5,2021,7
2021-07-03,0.43333333333333335,4.065676851851852,85.33333333333333,27.03333333333333,31.6,24.2,2021,7
2021-07-04,0.0,11.662280555555554,80.0,28.53333333333333,32.4,24.8,2021,7
2021-07-05,0.0,12.273367592592592,79.33333333333333,28.900000000000002,33.6,25.3,2021,7
2021-07-06,0.6,11.99708888888889,79.0,29.166666666666668,33.3,25.6,2021,7
2021-07-07,6.2,5.8680509259259255,86.33333333333333,27.099999999999998,31.8,24.6,2021,7
2021-07-08,0.0,12.24267962962963,78.33333333333333,28.53333333333333,32.6,24.9,2021,7
2021-07-09,0.06666666666666667,12.07466851851852,78.0,29.166666666666668,33.4,25.3,2021,7
2021-07-10,0.0,11.490019444444444,76.33333333333333,29.5,34.4,25.6,2021,7
2021-07-11,0.0,12.07159537037037,72.66666666666667,29.933333333333334,35.5,26.0,2021,7
2021-07-12,0.0,11.31226574074074,75.0,29.400000000000002,35.9,25.4,2021,7
2021-07-13,0.0,11.888294444444446,78.0,28.8,33.4,25.0,2021,7
2021-07-14,0.0,11.985799074074073,75.66666666666667,29.03333333333333,33.9,25.1,2021,7
2021-07-15,0.0,10.481019444444444,74.0,29.400000000000002,34.2,25.5,2021,7
2021-07-16,0.0,10.878787037037037,75.33333333333333,29.400000000000002,33.9,25.1,2021,7
2021-07-17,0.0,6.9473972222222224,80.33333333333333,28.2,30.6,25.1,2021,7
2021-07-18,0.0,8.415821296296295,77.66666666666667,29.166666666666668,34.0,25.4,2021,7
2021-07-19,0.6,5.739081481481482,82.0,28.166666666666668,31.7,25.3,2021,7
2021-07-20,0.5666666666666667,10.887644444444442,79.66666666666667,28.7,34.4,25.4,2021,7
2021-07-21,1.7333333333333334,11.117300925925926,77.0,29.5,34.0,25.2,2021,7
2021-07-22,15.600000000000001,11.575054629629628,76.33333333333333,29.03333333333333,34.3,25.3,2021,7
2021-07-23,22.63333333333333,3.2610018518518515,88.0,27.133333333333336,29.0,24.4,2021,7
2021-07-24,6.2,8.929739814814814,87.0,27.566666666666666,31.1,24.9,2021,7
2021-07-25,0.0,12.02824814814815,81.0,29.03333333333333,33.7,25.0,2021,7
2021-07-26,0.9333333333333332,10.778550925925927,77.66666666666667,29.400000000000002,35.3,24.6,2021,7
2021-07-27,22.333333333333332,7.90094074074074,82.0,28.5,36.0,25.5,2021,7
2021-07-28,41.1,1.1588592592592593,92.33333333333333,26.0,28.8,24.5,2021,7
2021-07-29,17.733333333333334,2.6655361111111113,91.66666666666667,26.333333333333332,28.1,24.8,2021,7
2021-07-30,5.7,8.613480555555556,87.0,27.433333333333334,31.1,24.9,2021,7
2021-07-31,0.0,11.764575925925925,82.33333333333333,28.3,32.2,24.9,2021,7
2021-08-01,7.266666666666667,6.000957407407408,88.0,26.900000000000002,31.7,24.4,2021,8
2021-08-02,3.4,5.767289814814814,87.0,26.866666666666664,30.4,24.4,2021,8
2021-08-03,0.0,10.994817592592591,81.66666666666667,28.133333333333336,33.1,24.8,2021,8
2021-08-04,0.0,11.956494444444445,79.33333333333333,28.766666666666666,33.3,25.1,2021,8
2021-08-05,2.566666666666667,11.065927777777778,76.33333333333333,29.566666666666666,34.9,24.4,2021,8
2021-08-06,5.366666666666667,6.1312999999999995,81.33333333333333,28.566666666666666,35.9,24.7,2021,8
2021-08-07,0.03333333333333333,9.792505555555556,82.33333333333333,28.266666666666666,33.0,24.9,2021,8
2021-08-08,0.0,11.940736111111113,80.33333333333333,28.733333333333334,33.2,24.9,2021,8
2021-08-09,0.0,12.014752777777778,79.0,28.933333333333334,33.4,24.9,2021,8
2021-08-10,1.0999999999999999,11.755364814814817,77.66666666666667,29.366666666666664,35.3,25.0,2021,8
2021-08-11,1.8333333333333333,7.614958333333334,83.0,28.400000000000002,32.4,25.7,2021,8
2021-08-12,0.13333333333333333,9.96262962962963,80.66666666666667,28.866666666666664,32.7,25.8,2021,8
2021-08-13,0.09999999999999999,10.170371296296297,82.66666666666667,28.400000000000002,31.7,25.4,2021,8
2021-08-14,0.0,9.31032037037037,82.0,28.5,32.4,25.6,2021,8
2021-08-15,0.19999999999999998,9.18205925925926,80.33333333333333,28.766666666666666,35.0,24.9,2021,8
2021-08-16,7.666666666666667,6.197026851851851,85.66666666666667,27.233333333333334,32.4,24.9,2021,8
2021-08-17,4.8,2.0875185185185186,90.0,26.166666666666668,28.8,24.4,2021,8
2021-08-18,6.866666666666667,2.5271675925925927,88.66666666666667,26.099999999999998,28.8,23.8,2021,8
2021-08-19,4.433333333333334,1.2393814814814814,89.66666666666667,25.566666666666666,28.3,23.6,2021,8
2021-08-20,0.6333333333333333,4.074863888888889,85.33333333333333,26.3,30.3,23.7,2021,8
2021-08-21,0.0,10.371560185185185,80.0,27.733333333333334,33.8,24.0,2021,8
2021-08-22,0.0,11.644214814814816,76.66666666666667,28.8,34.8,24.2,2021,8
2021-08-23,0.0,11.971307407407409,78.33333333333333,28.8,33.7,24.8,2021,8
2021-08-24,0.0,11.965012962962964,77.66666666666667,29.166666666666668,33.6,24.9,2021,8
2021-08-25,0.26666666666666666,10.62610462962963,79.66666666666667,29.166666666666668,34.0,25.3,2021,8
2021-08-26,4.2,3.321655555555555,87.0,27.266666666666666,31.5,24.7,2021,8
2021-08-27,6.166666666666667,7.827368518518519,84.33333333333333,27.599999999999998,31.1,24.8,2021,8
2021-08-28,0.03333333333333333,11.85111574074074,78.33333333333333,28.7,33.2,24.9,2021,8
2021-08-29,0.0,11.41274074074074,79.33333333333333,28.433333333333334,32.8,24.8,2021,8
2021-08-30,0.03333333333333333,11.403757407407406,76.66666666666667,28.8,33.1,24.7,2021,8
2021-08-31,0.0,11.544709259259259,74.33333333333333,29.133333333333336,34.3,24.7,2021,8
2021-09-01,0.0,10.089313888888888,74.33333333333333,29.3,34.0,25.0,2021,9
2021-09-02,0.19999999999999998,8.81410925925926,77.0,28.566666666666666,33.0,24.7,2021,9
2021-09-03,0.0,10.875187962962963,73.33333333333333,29.46666666666667,35.8,24.8,2021,9
2021-09-04,0.0,10.852627777777778,73.0,29.733333333333334,35.4,25.1,2021,9
2021-09-05,1.1333333333333333,9.784949074074072,75.0,29.366666666666664,36.4,24.5,2021,9
2021-09-06,0.03333333333333333,10.648621296296296,77.0,28.866666666666664,33.9,24.4,2021,9
2021-09-07,0.0,11.626924074074074,79.0,28.266666666666666,32.1,24.4,2021,9
2021-09-08,0.03333333333333333,11.701352777777778,75.33333333333333,28.666666666666668,33.7,24.6,2021,9
2021-09-09,0.0,10.454878703703704,71.0,29.433333333333334,35.3,24.7,2021,9
2021-09-10,0.0,10.594635185185185,77.0,29.03333333333333,36.8,24.4,2021,9
2021-09-11,0.0,9.846899074074074,76.66666666666667,28.766666666666666,33.6,24.5,2021,9
2021-09-12,0.4666666666666666,11.560626851851852,76.66666666666667,28.900000000000002,34.4,24.8,2021,9
2021-09-13,0.2333333333333333,10.566621296296297,80.66666666666667,27.833333333333332,31.4,24.2,2021,9
2021-09-14,1.9333333333333333,6.124740740740741,85.66666666666667,27.03333333333333,31.0,24.1,2021,9
2021-09-15,0.0,9.06701111111111,80.0,28.2,34.8,24.4,2021,9
2021-09-16,1.0333333333333334,9.67011574074074,77.33333333333333,28.5,34.2,24.6,2021,9
2021-09-17,0.3333333333333333,7.130141666666667,85.0,26.933333333333334,31.0,24.4,2021,9
2021-09-18,9.933333333333334,4.0154296296296295,86.33333333333333,26.46666666666667,30.9,24.3,2021,9
2021-09-19,8.166666666666666,5.1912666666666665,86.66666666666667,26.366666666666664,31.1,23.4,2021,9
2021-09-20,11.633333333333335,1.0025000000000002,91.66666666666667,25.03333333333333,27.3,23.0,2021,9
2021-09-21,2.8333333333333335,4.334882407407408,88.33333333333333,25.53333333333333,29.3,23.1,2021,9
2021-09-22,5.066666666666666,6.876077777777778,83.33333333333333,26.766666666666666,32.5,23.4,2021,9
2021-09-23,0.0,11.232578703703703,74.33333333333333,28.599999999999998,34.8,23.9,2021,9
2021-09-24,0.0,11.186667592592594,72.33333333333333,29.46666666666667,35.3,24.8,2021,9
2021-09-25,0.0,10.375781481481482,75.66666666666667,29.166666666666668,36.6,24.7,2021,9
2021-09-26,0.03333333333333333,10.986880555555556,76.33333333333333,29.0,35.5,24.6,2021,9
2021-09-27,1.4000000000000001,9.092562962962964,77.66666666666667,28.599999999999998,35.6,24.0,2021,9
2021-09-28,0.4666666666666666,7.072253703703704,85.0,26.266666666666666,30.9,23.9,2021,9
2021-09-29,2.6,3.3532638888888884,88.33333333333333,25.566666666666666,29.2,23.8,2021,9
2021-09-30,0.0,10.81100925925926,76.0,28.366666666666664,34.6,23.9,2021,9
2021-10-01,0.03333333333333333,9.95875462962963,75.33333333333333,28.766666666666666,33.7,24.2,2021,10
2021-10-02,0.0,11.001649074074075,75.66666666666667,28.7,33.9,24.1,2021,10
2021-10-03,0.0,10.872419444444445,80.0,28.133333333333336,34.0,24.2,2021,10
2021-10-04,0.0,10.915487962962963,80.66666666666667,27.766666666666666,32.6,23.9,2021,10
2021-10-05,0.03333333333333333,9.935887037037036,75.66666666666667,28.333333333333332,33.1,24.1,2021,10
2021-10-06,0.0,10.202383333333334,74.33333333333333,28.599999999999998,34.8,23.9,2021,10
2021-10-07,0.0,10.178733333333334,75.33333333333333,28.733333333333334,34.6,24.3,2021,10
2021-10-08,0.0,9.857342592592593,73.0,29.066666666666666,34.8,24.5,2021,10
2021-10-09,0.0,9.337653703703705,72.66666666666667,29.03333333333333,35.2,24.4,2021,10
2021-10-10,0.0,10.803204629629628,73.33333333333333,29.233333333333334,34.9,24.4,2021,10
2021-10-11,0.0,10.823069444444444,71.66666666666667,29.233333333333334,34.8,25.2,2021,10
2021-10-12,0.0,10.784612037037036,71.33333333333333,29.133333333333336,35.2,24.5,2021,10
2021-10-13,0.0,10.755112037037037,74.0,29.133333333333336,35.3,24.7,2021,10
2021-10-14,0.0,10.676794444444445,75.33333333333333,29.46666666666667,35.8,24.9,2021,10
2021-10-15,1.0,10.746580555555555,76.66666666666667,29.766666666666666,37.0,24.2,2021,10
2021-10-16,0.0,10.118067592592592,77.66666666666667,28.599999999999998,34.5,24.4,2021,10
2021-10-17,0.6333333333333333,7.568400925925926,79.66666666666667,27.8,35.2,23.9,2021,10
2021-10-18,17.633333333333336,2.5399083333333334,90.66666666666667,25.433333333333334,29.0,24.1,2021,10
2021-10-19,2.1333333333333333,5.46725,89.66666666666667,25.900000000000002,30.0,23.6,2021,10
2021-10-20,0.03333333333333333,10.076617592592592,86.0,26.833333333333332,30.9,23.7,2021,10
2021-10-21,0.0,10.588784259259258,76.66666666666667,26.666666666666668,32.0,23.2,2021,10
2021-10-22,0.0,10.178806481481482,70.33333333333333,26.233333333333334,32.0,21.5,2021,10
2021-10-23,0.0,10.608273148148148,68.0,26.099999999999998,31.8,21.4,2021,10
2021-10-24,0.0,10.665444444444445,71.66666666666667,25.866666666666664,31.6,21.3,2021,10
2021-10-25,0.0,10.298502777777777,70.0,26.266666666666666,32.4,21.7,2021,10
2021-10-26,1.1333333333333333,9.246507407407407,70.33333333333333,26.333333333333332,32.2,21.8,2021,10
2021-10-27,0.0,8.692200925925926,72.66666666666667,26.133333333333336,32.3,22.3,2021,10
2021-10-28,0.0,10.495902777777777,71.66666666666667,26.3,31.8,22.3,2021,10
2021-10-29,0.0,10.594931481481481,70.0,26.666666666666668,32.7,22.6,2021,10
2021-10-30,0.0,10.549997222222222,65.0,26.03333333333333,31.7,21.5,2021,10
2021-10-31,0.0,10.557995370370369,60.666666666666664,25.266666666666666,31.9,19.9,2021,10
2021-11-01,0.0,10.537770370370371,60.0,24.133333333333336,30.1,18.9,2021,11
2021-11-02,0.0,10.474801851851852,59.333333333333336,23.666666666666668,29.3,18.6,2021,11
2021-11-03,0.0,10.400847222222223,62.333333333333336,23.866666666666664,30.2,19.1,2021,11
2021-11-04,0.0,10.462236111111112,63.333333333333336,23.566666666666666,30.1,17.6,2021,11
2021-11-05,0.0,10.459505555555557,63.666666666666664,23.099999999999998,29.8,17.3,2021,11
2021-11-06,0.0,10.43087685185185,62.333333333333336,22.666666666666668,29.2,16.7,2021,11
2021-11-07,0.0,10.42125462962963,64.0,22.8,29.4,16.6,2021,11
2021-11-08,0.0,10.402300000000002,62.0,23.599999999999998,30.3,17.3,2021,11
2021-11-09,0.0,10.383485185185185,62.0,24.2,30.5,17.9,2021,11
2021-11-10,0.0,10.36483425925926,59.333333333333336,24.7,30.7,18.9,2021,11
2021-11-11,0.0,10.110843518518518,62.0,24.900000000000002,30.2,20.7,2021,11
2021-11-12,0.0,9.877942592592591,62.333333333333336,25.433333333333334,30.7,21.3,2021,11
2021-11-13,0.13333333333333333,2.8009731481481475,75.0,22.133333333333336,25.9,19.7,2021,11
2021-11-14,0.2333333333333333,6.082194444444444,73.33333333333333,22.266666666666666,26.4,19.8,2021,11
2021-11-15,0.0,7.537472222222223,78.33333333333333,22.900000000000002,27.3,19.6,2021,11
2021-11-16,0.0,10.030725,66.33333333333333,23.96666666666667,29.2,19.3,2021,11
2021-11-17,0.0,10.226774074074074,57.666666666666664,23.03333333333333,29.4,17.4,2021,11
2021-11-18,0.0,10.215006481481481,55.666666666666664,23.0,29.1,17.2,2021,11
2021-11-19,0.0,10.138917592592593,55.333333333333336,23.400000000000002,29.3,18.0,2021,11
2021-11-20,0.0,10.102915740740741,58.333333333333336,23.566666666666666,29.6,17.7,2021,11
2021-11-21,0.0,10.103887962962963,58.666666666666664,24.366666666666664,30.1,17.4,2021,11
2021-11-22,0.0,10.086003703703705,52.666666666666664,24.7,30.6,18.9,2021,11
2021-11-23,0.0,9.837881481481482,56.333333333333336,24.833333333333332,30.4,19.4,2021,11
2021-11-24,0.0,10.061508333333332,55.0,24.266666666666666,30.4,18.6,2021,11
2021-11-25,0.0,10.038085185185185,52.0,23.266666666666666,29.3,17.0,2021,11
2021-11-26,0.0,10.030968518518518,50.0,22.233333333333334,28.4,15.4,2021,11
2021-11-27,0.0,10.01625,53.0,21.333333333333332,27.7,15.2,2021,11
2021-11-28,0.0,9.960218518518518,54.0,21.366666666666664,28.2,15.1,2021,11
2021-11-29,0.0,9.959948148148149,55.333333333333336,21.53333333333333,27.8,15.6,2021,11
2021-11-30,0.0,9.95909537037037,54.666666666666664,22.266666666666666,28.7,15.9,2021,11
2021-12-01,0.0,9.935012037037037,58.0,23.400000000000002,29.9,16.9,2021,12
2021-12-02,0.0,9.921122222222222,58.666666666666664,23.599999999999998,29.9,18.0,2021,12
2021-12-03,0.0,9.871956481481481,55.666666666666664,24.166666666666668,29.7,17.9,2021,12
2021-12-04,1.7666666666666666,0.9747990740740741,68.0,22.333333333333332,25.0,19.4,2021,12
2021-12-05,13.5,2.8043666666666667,86.33333333333333,21.566666666666666,27.2,19.8,2021,12
2021-12-06,5.066666666666666,2.3786935185185185,92.66666666666667,22.066666666666666,25.1,20.3,2021,12
2021-12-07,0.10000000000000002,6.525814814814815,87.33333333333333,22.933333333333334,27.5,19.6,2021,12
2021-12-08,0.0,9.806391666666666,76.0,23.633333333333336,28.2,19.7,2021,12
2021-12-09,0.03333333333333333,8.862156481481481,63.666666666666664,23.599999999999998,28.6,19.3,2021,12
2021-12-10,0.0,9.830669444444444,58.666666666666664,23.066666666666666,29.0,17.8,2021,12
2021-12-11,0.0,9.852748148148148,52.666666666666664,22.233333333333334,28.2,16.1,2021,12
2021-12-12,0.0,9.85261574074074,49.666666666666664,20.400000000000002,26.3,14.4,2021,12
2021-12-13,0.0,9.860657407407409,54.0,19.733333333333334,25.9,14.3,2021,12
2021-12-14,0.0,9.851460185185184,60.0,20.266666666666666,26.3,14.7,2021,12
2021-12-15,0.0,9.839230555555558,61.333333333333336,20.03333333333333,25.6,15.1,2021,12
2021-12-16,0.0,9.845659259259259,59.333333333333336,20.266666666666666,26.3,14.9,2021,12
2021-12-17,0.0,9.852483333333332,58.666666666666664,20.0,26.2,14.2,2021,12
2021-12-18,0.0,9.859189814814814,57.333333333333336,19.96666666666667,26.1,14.0,2021,12
2021-12-19,0.0,9.871617592592592,52.666666666666664,18.733333333333334,25.0,12.3,2021,12
2021-12-20,0.0,9.87359074074074,46.666666666666664,17.766666666666666,24.0,11.8,2021,12
2021-12-21,0.0,9.878842592592592,57.666666666666664,18.366666666666667,24.2,12.0,2021,12
2021-12-22,0.0,9.883934259259258,58.333333333333336,18.933333333333334,24.8,12.5,2021,12
2021-12-23,0.0,9.885901851851854,61.666666666666664,19.233333333333334,24.6,12.6,2021,12
2021-12-24,0.0,9.892487037037037,60.0,19.333333333333332,25.0,13.2,2021,12
2021-12-25,0.0,9.896022222222221,58.666666666666664,19.933333333333334,26.1,13.5,2021,12
2021-12-26,0.0,9.903291666666666,57.333333333333336,20.5,26.8,14.1,2021,12
2021-12-27,0.0,9.911912962962964,52.333333333333336,20.900000000000002,26.9,14.3,2021,12
2021-12-28,0.0,9.917487037037036,48.0,20.766666666666666,27.1,14.2,2021,12
2021-12-29,0.0,9.919802777777777,47.0,20.833333333333332,27.6,14.4,2021,12
2021-12-30,0.0,9.922905555555555,52.666666666666664,20.933333333333334,28.4,14.6,2021,12
2021-12-31,0.0,9.925893518518519,54.333333333333336,20.166666666666668,26.5,13.9,2021,12
2022-01-01,0.0,9.929629629629629,55.666666666666664,19.333333333333332,26.1,13.5,2022,1
2022-01-02,0.0,9.933717592592593,55.0,19.53333333333333,26.7,13.4,2022,1
2022-01-03,0.0,9.937205555555556,54.666666666666664,19.366666666666667,26.7,13.4,2022,1
2022-01-04,0.0,9.939492592592593,52.333333333333336,19.333333333333332,26.7,13.1,2022,1
2022-01-05,0.0,9.940925925925926,51.666666666666664,19.53333333333333,27.0,13.0,2022,1
2022-01-06,0.0,9.942603703703705,49.666666666666664,20.066666666666666,27.6,12.9,2022,1
2022-01-07,0.0,9.943985185185186,48.666666666666664,21.266666666666666,28.9,13.9,2022,1
2022-01-08,0.0,9.946575925925927,50.333333333333336,21.666666666666668,29.4,15.0,2022,1
2022-01-09,0.0,9.94574074074074,52.333333333333336,21.733333333333334,29.0,15.4,2022,1
2022-01-10,0.0,9.948792592592591,52.666666666666664,22.03333333333333,29.0,15.2,2022,1
2022-01-11,0.0,9.947959259259259,54.333333333333336,22.433333333333334,29.3,15.7,2022,1
2022-01-12,0.0,8.698173148148149,61.333333333333336,21.133333333333336,25.1,16.0,2022,1
2022-01-13,0.0,9.380383333333334,65.33333333333333,20.96666666666667,27.0,16.1,2022,1
2022-01-14,0.0,8.437802777777778,53.666666666666664,20.666666666666668,25.7,17.1,2022,1
2022-01-15,0.0,9.82155925925926,51.0,20.433333333333334,27.3,14.8,2022,1
2022-01-16,0.0,9.993402777777778,47.666666666666664,19.26666666666667,26.5,12.6,2022,1
2022-01-17,0.0,9.99958425925926,51.666666666666664,18.933333333333334,26.2,12.4,2022,1
2022-01-18,0.0,9.98468148148148,54.666666666666664,19.133333333333333,26.1,13.3,2022,1
2022-01-19,0.0,10.011725,58.0,18.933333333333334,26.1,13.1,2022,1
2022-01-20,0.0,10.031939814814814,53.666666666666664,18.633333333333333,26.1,12.9,2022,1
2022-01-21,0.0,10.036600925925926,49.333333333333336,19.400000000000002,26.2,13.1,2022,1
2022-01-22,0.0,10.025948148148148,50.666666666666664,20.433333333333334,26.3,13.2,2022,1
2022-01-23,0.0,9.635033333333332,52.0,20.966666666666665,27.1,13.6,2022,1
2022-01-24,0.8333333333333334,2.946287962962963,67.66666666666667,19.3,23.0,16.1,2022,1
2022-01-25,0.0,9.95325925925926,64.0,21.099999999999998,26.8,16.0,2022,1
2022-01-26,0.09999999999999999,8.338875925925926,64.33333333333333,20.733333333333334,26.6,15.5,2022,1
2022-01-27,0.0,10.169853703703703,58.666666666666664,19.266666666666666,25.9,13.8,2022,1
2022-01-28,0.0,10.225199074074075,46.0,17.266666666666666,24.0,10.2,2022,1
2022-01-29,0.0,10.237529629629629,47.666666666666664,16.233333333333334,22.5,9.6,2022,1
2022-01-30,0.0,10.257746296296297,49.0,17.366666666666667,24.5,9.8,2022,1
2022-01-31,0.0,10.294549074074075,52.666666666666664,18.8,26.1,11.5,2022,1
2022-02-01,0.0,9.680690740740742,62.666666666666664,20.166666666666668,27.1,12.2,2022,2
2022-02-02,0.0,9.962049074074075,59.333333333333336,20.666666666666668,28.0,14.0,2022,2
2022-02-03,0.0,9.990148148148148,58.0,21.400000000000002,27.6,13.8,2022,2
2022-02-04,5.466666666666668,9.646746296296296,68.33333333333333,20.333333333333332,27.4,14.2,2022,2
2022-02-05,7.566666666666667,8.81262037037037,67.33333333333333,18.2,25.6,13.6,2022,2
2022-02-06,0.0,10.416660185185185,53.0,18.0,23.3,12.0,2022,2
2022-02-07,0.0,10.435644444444444,55.666666666666664,18.533333333333335,24.3,11.8,2022,2
2022-02-08,0.0,10.447446296296297,49.333333333333336,19.5,25.9,12.3,2022,2
2022-02-09,0.0,10.458475,46.333333333333336,20.666666666666668,27.0,12.9,2022,2
2022-02-10,0.03333333333333333,9.77528888888889,53.0,21.033333333333335,28.3,14.6,2022,2
2022-02-11,0.0,10.478427777777776,55.666666666666664,20.633333333333333,27.1,14.5,2022,2
2022-02-12,0.0,10.499133333333333,44.666666666666664,19.166666666666668,25.4,11.7,2022,2
2022-02-13,0.0,10.521244444444443,47.0,19.7,27.5,11.4,2022,2
2022-02-14,0.0,10.537896296296296,45.666666666666664,19.8,27.3,12.5,2022,2
2022-02-15,0.0,10.561723148148149,42.666666666666664,20.166666666666668,27.6,12.8,2022,2
2022-02-16,0.0,10.58044537037037,39.333333333333336,20.433333333333334,28.1,12.7,2022,2
2022-02-17,0.0,10.588039814814815,37.666666666666664,21.233333333333334,29.0,13.5,2022,2
2022-02-18,0.0,10.616863888888888,35.666666666666664,21.400000000000002,28.6,13.3,2022,2
2022-02-19,0.0,10.637578703703705,35.0,21.133333333333333,28.7,13.0,2022,2
2022-02-20,1.2666666666666668,9.371731481481481,55.333333333333336,21.433333333333334,28.8,13.4,2022,2
2022-02-21,0.0,10.510312037037037,58.333333333333336,21.7,29.4,15.2,2022,2
2022-02-22,0.0,10.381537037037038,54.333333333333336,22.266666666666666,28.2,15.0,2022,2
2022-02-23,0.0,10.690518518518518,55.666666666666664,22.899999999999995,29.9,15.6,2022,2
2022-02-24,0.0,10.720202777777777,52.0,23.96666666666667,31.2,15.9,2022,2
2022-02-25,0.0,10.733384259259259,53.333333333333336,23.933333333333334,31.0,17.6,2022,2
2022-02-26,0.0,10.770327777777778,52.666666666666664,24.53333333333333,32.3,17.9,2022,2
2022-02-27,0.0,10.82965462962963,40.666666666666664,25.03333333333333,32.8,17.6,2022,2
